TractorOrderId,Origin,Destination
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000196,QC003,WS002.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000192,QC004,WS004.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000196,QC003,WS002.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000196,QC003,WS002.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000200,QC005,WS003.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000180,QC004,WS012.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000200,QC005,WS003.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000171,QC006,WS013.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000200,QC005,WS003.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000190,QC007,WS007.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000200,QC005,WS003.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000182,QC006,WS012.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000199,QC005,WS003.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000177,QC007,WS012.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000196,QC003,WS002.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000157,RAIL001.101,WS009.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000136,QC006,WS013.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000157,RAIL001.101,WS009.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000136,QC006,WS013.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000199,QC005,WS003.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000199,QC005,WS003.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000136,QC006,WS013.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000136,QC006,WS013.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000136,QC006,WS013.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000186,QC003,WS003.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000190,QC007,WS007.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000201,QC005,WS012.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000203,QC005,WS008.01
TO_CO_TFTU000162,QC005,WS012.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000171,QC006,WS013.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000177,QC007,WS012.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000182,QC006,WS012.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000084,QC007,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000171,QC006,WS013.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000171,QC006,WS013.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000172,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000171,QC006,WS013.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000163,QC005,WS016.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000215,QC005,WS010.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000084,QC007,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000222,QC003,WS007.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000222,QC003,WS007.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000163,QC005,WS016.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000213,QC001,WS008.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000172,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000172,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000194,QC006,WS012.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000177,QC007,WS012.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000044,QC007,WS015.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000044,QC007,WS015.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000044,QC007,WS015.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000044,QC007,WS015.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000044,QC007,WS015.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000182,QC006,WS012.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000194,QC006,WS012.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000182,QC006,WS012.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000197,QC005,WS013.01
TO_CO_TFTU000207,RAIL001.01,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000060,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000061,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000050,QC007,WS015.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000060,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000061,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000234,QC001,WS003.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000055,QC007,WS015.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000050,QC007,WS015.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000060,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000061,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000060,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000077,QC003,WS017.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000227,RAIL001.62,WS013.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000228,QC005,WS014.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000218,QC007,WS012.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000231,QC005,WS008.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000227,RAIL001.62,WS013.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000228,QC005,WS014.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000228,QC005,WS014.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000233,QC007,WS002.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000235,QC005,WS001.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000239,QC005,WS001.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000218,QC007,WS012.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000227,RAIL001.62,WS013.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000241,QC004,WS009.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000238,QC005,WS004.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000227,RAIL001.62,WS013.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000218,QC007,WS012.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000055,QC007,WS015.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000060,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000060,QC007,WS016.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000227,RAIL001.62,WS013.01
TO_CO_TFTU000144,QC006,WS014.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000178,QC006,WS017.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000198,QC007,WS017.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000183,QC007,WS014.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000208,RAIL001.40,WS014.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000208,RAIL001.40,WS014.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000198,QC007,WS017.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000198,QC007,WS017.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000216,QC005,WS017.01
TO_CO_TFTU000240,QC005,WS014.01
TO_CO_TFTU000224,QC007,WS014.01
TO_CO_TFTU000240,QC005,WS014.01
