Row,Timestamp,SC,TO,Action,Activity,Location,Duration
20,2024-11-14 10:35:06,SC010,TO_CO_TFTU000037,PICK,working,at QC006,61
21,2024-11-14 10:36:06,SC010,TO_CO_TFTU000037,PICK,finished,at QC006,0
22,2024-11-14 10:36:06,SC010,TO_CO_TFTU000037,DROP,driving,at QC006,106
23,2024-11-14 10:37:52,SC010,TO_CO_TFTU000037,DROP,arriving,at WS010.01,106
24,2024-11-14 10:37:52,SC010,TO_CO_TFTU000037,DROP,working,at WS010.01,60
25,2024-11-14 10:38:52,SC010,TO_CO_TFTU000037,DROP,finished,at WS010.01,0
26,2024-11-14 10:38:52,SC010,TO_CO_TFTU000100,PICK,driving,at WS010.01,88
27,2024-11-14 10:40:20,SC010,TO_CO_TFTU000100,PICK,arriving,at QC005,88
28,2024-11-14 10:40:20,SC010,TO_CO_TFTU000100,PICK,working,at QC005,60
29,2024-11-14 10:41:20,SC010,TO_CO_TFTU000100,PICK,finished,at QC005,0
30,2024-11-14 10:41:20,SC010,TO_CO_TFTU000100,DROP,driving,at QC005,22
31,2024-11-14 10:41:42,SC010,TO_CO_TFTU000100,DROP,arriving,at YARD001.50,22
32,2024-11-14 10:41:42,SC010,TO_CO_TFTU000100,DROP,working,at YARD001.50,60
33,2024-11-14 10:42:42,SC010,TO_CO_TFTU000100,DROP,finished,at YARD001.50,0
34,2024-11-14 10:42:42,SC010,TO_CO_TFTU000102,PICK,driving,at YARD001.50,11
35,2024-11-14 10:42:53,SC010,TO_CO_TFTU000102,PICK,arriving,at QC006,11
36,2024-11-14 10:42:54,SC010,TO_CO_TFTU000102,PICK,working,at QC006,61
37,2024-11-14 10:43:54,SC010,TO_CO_TFTU000102,PICK,finished,at QC006,0
38,2024-11-14 10:43:54,SC010,TO_CO_TFTU000102,DROP,driving,at QC006,88
39,2024-11-14 10:45:22,SC010,TO_CO_TFTU000102,DROP,arriving,at WS008.01,88
40,2024-11-14 10:45:22,SC010,TO_CO_TFTU000102,DROP,working,at WS008.01,60
41,2024-11-14 10:46:22,SC010,TO_CO_TFTU000102,DROP,finished,at WS008.01,0
42,2024-11-14 10:46:22,SC010,TO_CO_TFTU000131,PICK,driving,at WS008.01,104
43,2024-11-14 10:48:06,SC010,TO_CO_TFTU000131,PICK,arriving,at RAIL001.20,104
44,2024-11-14 10:48:07,SC010,TO_CO_TFTU000131,PICK,working,at RAIL001.20,61
45,2024-11-14 10:49:07,SC010,TO_CO_TFTU000131,PICK,finished,at RAIL001.20,0
46,2024-11-14 10:49:07,SC010,TO_CO_TFTU000131,DROP,driving,at RAIL001.20,77
47,2024-11-14 10:50:24,SC010,TO_CO_TFTU000131,DROP,arriving,at WS003.01,77
48,2024-11-14 10:50:25,SC010,TO_CO_TFTU000131,DROP,working,at WS003.01,61
49,2024-11-14 10:51:25,SC010,TO_CO_TFTU000131,DROP,finished,at WS003.01,0
50,2024-11-14 10:51:25,SC010,TO_CO_TFTU000160,PICK,driving,at WS003.01,56
51,2024-11-14 10:52:21,SC010,TO_CO_TFTU000160,PICK,arriving,at QC003,56
52,2024-11-14 10:52:21,SC010,TO_CO_TFTU000160,PICK,working,at QC003,60
53,2024-11-14 10:53:21,SC010,TO_CO_TFTU000160,PICK,finished,at QC003,0
54,2024-11-14 10:53:21,SC010,TO_CO_TFTU000160,DROP,driving,at QC003,65
55,2024-11-14 10:54:26,SC010,TO_CO_TFTU000160,DROP,arriving,at WS004.01,65
56,2024-11-14 10:54:26,SC010,TO_CO_TFTU000160,DROP,working,at WS004.01,60
57,2024-11-14 10:55:26,SC010,TO_CO_TFTU000160,DROP,finished,at WS004.01,0
58,2024-11-14 10:55:26,SC010,TO_CO_TFTU000174,PICK,driving,at WS004.01,52
59,2024-11-14 10:56:18,SC010,TO_CO_TFTU000174,PICK,arriving,at QC005,52
60,2024-11-14 10:56:18,SC010,TO_CO_TFTU000174,PICK,working,at QC005,60
61,2024-11-14 10:57:18,SC010,TO_CO_TFTU000174,PICK,finished,at QC005,0
62,2024-11-14 10:57:18,SC010,TO_CO_TFTU000174,DROP,driving,at QC005,88
63,2024-11-14 10:58:46,SC010,TO_CO_TFTU000174,DROP,arriving,at WS010.01,88
64,2024-11-14 10:58:46,SC010,TO_CO_TFTU000174,DROP,working,at WS010.01,60
65,2024-11-14 10:59:46,SC010,TO_CO_TFTU000174,DROP,finished,at WS010.01,0
66,2024-11-14 10:59:46,SC010,TO_CO_TFTU000191,PICK,driving,at WS010.01,101
67,2024-11-14 11:01:27,SC010,TO_CO_TFTU000191,PICK,arriving,at QC003,101
68,2024-11-14 11:01:27,SC010,TO_CO_TFTU000191,PICK,working,at QC003,60
69,2024-11-14 11:02:27,SC010,TO_CO_TFTU000191,PICK,finished,at QC003,0
70,2024-11-14 11:02:27,SC010,TO_CO_TFTU000191,DROP,driving,at QC003,56
71,2024-11-14 11:03:23,SC010,TO_CO_TFTU000191,DROP,arriving,at WS003.01,56
72,2024-11-14 11:03:23,SC010,TO_CO_TFTU000191,DROP,working,at WS003.01,60
73,2024-11-14 11:04:23,SC010,TO_CO_TFTU000191,DROP,finished,at WS003.01,0
74,2024-11-14 11:04:23,SC010,TO_CO_TFTU000169,PICK,driving,at WS003.01,43
75,2024-11-14 11:05:06,SC010,TO_CO_TFTU000169,PICK,arriving,at QC005,43
76,2024-11-14 11:05:06,SC010,TO_CO_TFTU000169,PICK,working,at QC005,60
77,2024-11-14 11:06:06,SC010,TO_CO_TFTU000169,PICK,finished,at QC005,0
78,2024-11-14 11:06:06,SC010,TO_CO_TFTU000169,DROP,driving,at QC005,115
79,2024-11-14 11:08:01,SC010,TO_CO_TFTU000169,DROP,arriving,at WS013.01,115
80,2024-11-14 11:08:01,SC010,TO_CO_TFTU000169,DROP,working,at WS013.01,60
81,2024-11-14 11:09:01,SC010,TO_CO_TFTU000169,DROP,finished,at WS013.01,0
82,2024-11-14 11:09:01,SC010,TO_CO_TFTU000213,PICK,driving,at WS013.01,146
83,2024-11-14 11:11:27,SC010,TO_CO_TFTU000213,PICK,arriving,at QC001,146
84,2024-11-14 11:11:27,SC010,TO_CO_TFTU000213,PICK,working,at QC001,60
85,2024-11-14 11:12:27,SC010,TO_CO_TFTU000213,PICK,finished,at QC001,0
86,2024-11-14 11:12:27,SC010,TO_CO_TFTU000213,DROP,driving,at QC001,101
87,2024-11-14 11:14:08,SC010,TO_CO_TFTU000213,DROP,arriving,at WS008.01,101
88,2024-11-14 11:14:08,SC010,TO_CO_TFTU000213,DROP,working,at WS008.01,60
89,2024-11-14 11:15:08,SC010,TO_CO_TFTU000213,DROP,finished,at WS008.01,0
90,2024-11-14 11:15:08,SC010,TO_CO_TFTU000238,PICK,driving,at WS008.01,70
91,2024-11-14 11:16:18,SC010,TO_CO_TFTU000238,PICK,arriving,at QC005,70
92,2024-11-14 11:16:58,SC010,TO_CO_TFTU000238,PICK,waited,at QC005,40
93,2024-11-14 11:16:58,SC010,TO_CO_TFTU000238,PICK,working,at QC005,60
94,2024-11-14 11:17:59,SC010,TO_CO_TFTU000238,PICK,finished,at QC005,0
95,2024-11-14 11:17:59,SC010,TO_CO_TFTU000238,DROP,driving,at QC005,52
96,2024-11-14 11:18:50,SC010,TO_CO_TFTU000238,DROP,working,at WS004.01,60
97,2024-11-14 11:18:51,SC010,TO_CO_TFTU000238,DROP,arriving,at WS004.01,52
98,2024-11-14 11:19:50,SC010,TO_CO_TFTU000238,DROP,finished,at WS004.01,0
99,2024-11-14 11:19:50,SC010,TO_CO_TFTU000061,PICK,driving,at WS004.01,88
100,2024-11-14 11:21:18,SC010,TO_CO_TFTU000061,PICK,arriving,at QC007,88
101,2024-11-14 11:21:46,SC010,TO_CO_TFTU000061,PICK,waited,at QC007,28
102,2024-11-14 11:21:46,SC010,TO_CO_TFTU000061,PICK,working,at QC007,60
103,2024-11-14 11:22:47,SC010,TO_CO_TFTU000061,PICK,finished,at QC007,0
104,2024-11-14 11:22:47,SC010,TO_CO_TFTU000061,DROP,driving,at QC007,178
105,2024-11-14 11:25:44,SC010,TO_CO_TFTU000061,DROP,working,at WS016.01,60
106,2024-11-14 11:25:45,SC010,TO_CO_TFTU000061,DROP,arriving,at WS016.01,178
107,2024-11-14 11:26:44,SC010,TO_CO_TFTU000061,DROP,finished,at WS016.01,0
108,2024-11-14 11:26:44,SC010,TO_CO_TFTU000243,PICK,driving,at WS016.01,178
109,2024-11-14 11:29:42,SC010,TO_CO_TFTU000243,PICK,arriving,at QC007,178
110,2024-11-14 11:29:42,SC010,TO_CO_TFTU000243,PICK,working,at QC007,60
111,2024-11-14 11:30:43,SC010,TO_CO_TFTU000243,PICK,finished,at QC007,0
112,2024-11-14 11:30:43,SC010,TO_CO_TFTU000243,DROP,driving,at QC007,187
113,2024-11-14 11:33:49,SC010,TO_CO_TFTU000243,DROP,working,at WS017.01,60
114,2024-11-14 11:33:50,SC010,TO_CO_TFTU000243,DROP,arriving,at WS017.01,187
115,2024-11-14 11:34:49,SC010,TO_CO_TFTU000243,DROP,finished,at WS017.01,0
