Row,Timestamp,SC,TO,Action,Activity,Location,Duration
84,2024-11-14 11:12:31,SC018,TO_CO_TFTU000229,PICK,arriving,at RAIL001.50,106
85,2024-11-14 11:12:31,SC018,TO_CO_TFTU000229,PICK,working,at RAIL001.50,60
86,2024-11-14 11:13:31,SC018,TO_CO_TFTU000229,PICK,finished,at RAIL001.50,0
87,2024-11-14 11:13:31,SC018,TO_CO_TFTU000229,DROP,driving,at RAIL001.50,106
88,2024-11-14 11:15:17,SC018,TO_CO_TFTU000229,DROP,arriving,at WS010.01,106
89,2024-11-14 11:15:18,SC018,TO_CO_TFTU000229,DROP,working,at WS010.01,61
90,2024-11-14 11:16:18,SC018,TO_CO_TFTU000229,DROP,finished,at WS010.01,0
91,2024-11-14 11:16:18,SC018,TO_CO_TFTU000242,PICK,driving,at WS010.01,88
92,2024-11-14 11:17:46,SC018,TO_CO_TFTU000242,PICK,arriving,at QC005,88
93,2024-11-14 11:18:11,SC018,TO_CO_TFTU000242,PICK,waited,at QC005,25
94,2024-11-14 11:18:11,SC018,TO_CO_TFTU000242,PICK,working,at QC005,60
95,2024-11-14 11:19:11,SC018,TO_CO_TFTU000242,PICK,finished,at QC005,0
96,2024-11-14 11:19:11,SC018,TO_CO_TFTU000242,DROP,driving,at QC005,43
97,2024-11-14 11:19:54,SC018,TO_CO_TFTU000242,DROP,arriving,at WS003.01,43
98,2024-11-14 11:19:54,SC018,TO_CO_TFTU000242,DROP,working,at WS003.01,60
99,2024-11-14 11:20:54,SC018,TO_CO_TFTU000242,DROP,finished,at WS003.01,0
100,2024-11-14 11:20:54,SC018,TO_CO_TFTU000232,PICK,driving,at WS003.01,43
101,2024-11-14 11:21:37,SC018,TO_CO_TFTU000232,PICK,arriving,at QC005,43
102,2024-11-14 11:21:37,SC018,TO_CO_TFTU000232,PICK,working,at QC005,60
103,2024-11-14 11:22:37,SC018,TO_CO_TFTU000232,PICK,finished,at QC005,0
104,2024-11-14 11:22:37,SC018,TO_CO_TFTU000232,DROP,driving,at QC005,61
105,2024-11-14 11:23:38,SC018,TO_CO_TFTU000232,DROP,arriving,at WS007.01,61
106,2024-11-14 11:23:38,SC018,TO_CO_TFTU000232,DROP,working,at WS007.01,60
107,2024-11-14 11:24:38,SC018,TO_CO_TFTU000232,DROP,finished,at WS007.01,0
108,2024-11-14 11:24:38,SC018,TO_CO_TFTU000276,PICK,driving,at WS007.01,61
109,2024-11-14 11:25:39,SC018,TO_CO_TFTU000276,PICK,arriving,at QC005,61
110,2024-11-14 11:25:55,SC018,TO_CO_TFTU000276,PICK,waited,at QC005,16
111,2024-11-14 11:25:55,SC018,TO_CO_TFTU000276,PICK,working,at QC005,60
112,2024-11-14 11:26:55,SC018,TO_CO_TFTU000276,PICK,finished,at QC005,0
113,2024-11-14 11:26:55,SC018,TO_CO_TFTU000276,DROP,driving,at QC005,43
114,2024-11-14 11:27:38,SC018,TO_CO_TFTU000276,DROP,arriving,at WS003.01,43
115,2024-11-14 11:27:38,SC018,TO_CO_TFTU000276,DROP,working,at WS003.01,60
116,2024-11-14 11:28:38,SC018,TO_CO_TFTU000276,DROP,finished,at WS003.01,0
117,2024-11-14 11:28:38,SC018,TO_CO_TFTU000249,PICK,driving,at WS003.01,61
118,2024-11-14 11:29:39,SC018,TO_CO_TFTU000249,PICK,arriving,at QC006,61
119,2024-11-14 11:29:39,SC018,TO_CO_TFTU000249,PICK,working,at QC006,60
120,2024-11-14 11:30:39,SC018,TO_CO_TFTU000249,PICK,finished,at QC006,0
121,2024-11-14 11:30:39,SC018,TO_CO_TFTU000249,DROP,driving,at QC006,142
122,2024-11-14 11:33:01,SC018,TO_CO_TFTU000249,DROP,arriving,at WS014.01,142
123,2024-11-14 11:33:01,SC018,TO_CO_TFTU000249,DROP,working,at WS014.01,60
124,2024-11-14 11:34:01,SC018,TO_CO_TFTU000249,DROP,finished,at WS014.01,0
