Row,Timestamp,SC,TO,Action,Activity,Location,Duration
55,2024-11-14 10:51:13,SC007,TO_CO_TFTU000141,DROP,driving,at QC004,40
56,2024-11-14 10:51:53,SC007,TO_CO_TFTU000141,DROP,arriving,at YARD001.14,40
57,2024-11-14 10:51:53,SC007,TO_CO_TFTU000141,DROP,working,at YARD001.14,60
58,2024-11-14 10:52:53,SC007,TO_CO_TFTU000141,DROP,finished,at YARD001.14,0
59,2024-11-14 10:52:53,SC007,TO_CO_TFTU000022,PICK,driving,at YARD001.14,11
60,2024-11-14 10:53:04,SC007,TO_CO_TFTU000022,PICK,arriving,at QC001,11
61,2024-11-14 10:53:05,SC007,TO_CO_TFTU000022,PICK,working,at QC001,61
62,2024-11-14 10:54:05,SC007,TO_CO_TFTU000022,PICK,finished,at QC001,0
63,2024-11-14 10:54:05,SC007,TO_CO_TFTU000022,DROP,driving,at QC001,182
64,2024-11-14 10:57:07,SC007,TO_CO_TFTU000022,DROP,arriving,at WS017.01,182
65,2024-11-14 10:57:07,SC007,TO_CO_TFTU000022,DROP,working,at WS017.01,60
66,2024-11-14 10:58:07,SC007,TO_CO_TFTU000022,DROP,finished,at WS017.01,0
67,2024-11-14 10:58:07,SC007,TO_CO_TFTU000134,PICK,driving,at WS017.01,169
68,2024-11-14 11:00:56,SC007,TO_CO_TFTU000134,PICK,arriving,at QC006,169
69,2024-11-14 11:00:56,SC007,TO_CO_TFTU000134,PICK,working,at QC006,60
70,2024-11-14 11:01:56,SC007,TO_CO_TFTU000134,PICK,finished,at QC006,0
71,2024-11-14 11:01:56,SC007,TO_CO_TFTU000134,DROP,driving,at QC006,142
72,2024-11-14 11:04:18,SC007,TO_CO_TFTU000134,DROP,arriving,at WS014.01,142
73,2024-11-14 11:04:18,SC007,TO_CO_TFTU000134,DROP,working,at WS014.01,60
74,2024-11-14 11:05:18,SC007,TO_CO_TFTU000134,DROP,finished,at WS014.01,0
75,2024-11-14 11:05:18,SC007,TO_CO_TFTU000223,PICK,driving,at WS014.01,124
76,2024-11-14 11:07:22,SC007,TO_CO_TFTU000223,PICK,arriving,at QC005,124
77,2024-11-14 11:07:25,SC007,TO_CO_TFTU000223,PICK,waited,at QC005,3
78,2024-11-14 11:07:25,SC007,TO_CO_TFTU000223,PICK,working,at QC005,60
79,2024-11-14 11:08:26,SC007,TO_CO_TFTU000223,PICK,finished,at QC005,0
80,2024-11-14 11:08:26,SC007,TO_CO_TFTU000223,DROP,driving,at QC005,70
81,2024-11-14 11:09:35,SC007,TO_CO_TFTU000223,DROP,working,at WS008.01,60
82,2024-11-14 11:09:36,SC007,TO_CO_TFTU000223,DROP,arriving,at WS008.01,70
83,2024-11-14 11:10:35,SC007,TO_CO_TFTU000223,DROP,finished,at WS008.01,0
84,2024-11-14 11:10:35,SC007,TO_CO_TFTU000168,PICK,driving,at WS008.01,88
85,2024-11-14 11:12:03,SC007,TO_CO_TFTU000168,PICK,arriving,at QC006,88
86,2024-11-14 11:12:07,SC007,TO_CO_TFTU000168,PICK,waited,at QC006,4
87,2024-11-14 11:12:07,SC007,TO_CO_TFTU000168,PICK,working,at QC006,60
88,2024-11-14 11:13:08,SC007,TO_CO_TFTU000168,PICK,finished,at QC006,0
89,2024-11-14 11:13:08,SC007,TO_CO_TFTU000168,DROP,driving,at QC006,151
90,2024-11-14 11:15:38,SC007,TO_CO_TFTU000168,DROP,working,at WS015.01,60
91,2024-11-14 11:15:39,SC007,TO_CO_TFTU000168,DROP,arriving,at WS015.01,151
92,2024-11-14 11:16:38,SC007,TO_CO_TFTU000168,DROP,finished,at WS015.01,0
93,2024-11-14 11:16:38,SC007,TO_CO_TFTU000108,PICK,driving,at WS015.01,151
94,2024-11-14 11:19:09,SC007,TO_CO_TFTU000108,PICK,arriving,at QC006,151
95,2024-11-14 11:19:09,SC007,TO_CO_TFTU000108,PICK,working,at QC006,60
96,2024-11-14 11:20:09,SC007,TO_CO_TFTU000108,PICK,finished,at QC006,0
97,2024-11-14 11:20:09,SC007,TO_CO_TFTU000108,DROP,driving,at QC006,160
98,2024-11-14 11:22:49,SC007,TO_CO_TFTU000108,DROP,arriving,at WS016.01,160
99,2024-11-14 11:22:49,SC007,TO_CO_TFTU000108,DROP,working,at WS016.01,60
100,2024-11-14 11:23:49,SC007,TO_CO_TFTU000108,DROP,finished,at WS016.01,0
101,2024-11-14 11:23:49,SC007,TO_CO_TFTU000272,PICK,driving,at WS016.01,142
102,2024-11-14 11:26:11,SC007,TO_CO_TFTU000272,PICK,arriving,at QC005,142
103,2024-11-14 11:26:55,SC007,TO_CO_TFTU000272,PICK,waited,at QC005,44
104,2024-11-14 11:26:55,SC007,TO_CO_TFTU000272,PICK,working,at QC005,60
105,2024-11-14 11:27:56,SC007,TO_CO_TFTU000272,PICK,finished,at QC005,0
106,2024-11-14 11:27:56,SC007,TO_CO_TFTU000272,DROP,driving,at QC005,76
107,2024-11-14 11:29:12,SC007,TO_CO_TFTU000272,DROP,arriving,at YARD001.02,76
108,2024-11-14 11:29:12,SC007,TO_CO_TFTU000272,DROP,working,at YARD001.02,60
109,2024-11-14 11:30:12,SC007,TO_CO_TFTU000272,DROP,finished,at YARD001.02,0
110,2024-11-14 11:30:12,SC007,TO_CO_TFTU000282,PICK,driving,at YARD001.02,22
111,2024-11-14 11:30:34,SC007,TO_CO_TFTU000282,PICK,arriving,at QC001,22
112,2024-11-14 11:30:34,SC007,TO_CO_TFTU000282,PICK,working,at QC001,60
113,2024-11-14 11:31:34,SC007,TO_CO_TFTU000282,PICK,finished,at QC001,0
114,2024-11-14 11:31:34,SC007,TO_CO_TFTU000282,DROP,driving,at QC001,74
115,2024-11-14 11:32:48,SC007,TO_CO_TFTU000282,DROP,arriving,at WS003.01,74
116,2024-11-14 11:32:48,SC007,TO_CO_TFTU000282,DROP,working,at WS003.01,60
117,2024-11-14 11:33:48,SC007,TO_CO_TFTU000282,DROP,finished,at WS003.01,0
118,2024-11-14 11:33:48,SC007,TO_CO_TFTU000269,PICK,driving,at WS003.01,61
119,2024-11-14 11:34:49,SC007,TO_CO_TFTU000269,PICK,arriving,at QC006,61
120,2024-11-14 11:34:49,SC007,TO_CO_TFTU000269,PICK,working,at QC006,60
121,2024-11-14 11:35:49,SC007,TO_CO_TFTU000269,PICK,finished,at QC006,0
122,2024-11-14 11:35:49,SC007,TO_CO_TFTU000269,DROP,driving,at QC006,133
123,2024-11-14 11:38:02,SC007,TO_CO_TFTU000269,DROP,arriving,at WS013.01,133
124,2024-11-14 11:38:02,SC007,TO_CO_TFTU000269,DROP,working,at WS013.01,60
125,2024-11-14 11:39:02,SC007,TO_CO_TFTU000269,DROP,finished,at WS013.01,0
